PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1629673,Jordan Poole,1610612740,NOP,26,34,34,1,145,391,0.371,0.478,0.353,61,138,0.442,0.647,84,253,0.332
203497,Rudy Gobert,1610612750,MIN,33,65,64,1,274,388,0.706,0.706,0.99,274,384,0.714,0.01,0,4,0
1630171,Isaac Okoro,1610612741,CHI,25,55,54,1,175,388,0.451,0.531,0.515,113,200,0.565,0.485,62,188,0.33
1642450,Daniss Jenkins,1610612765,DET,24,58,54,1,158,386,0.409,0.474,0.65,108,251,0.43,0.35,50,135,0.37
1641713,GG Jackson,1610612763,MEM,21,45,42,1,191,384,0.497,0.561,0.617,142,237,0.599,0.383,49,147,0.333
1629018,Gary Trent Jr.,1610612749,MIL,27,56,56,1,144,381,0.378,0.507,0.265,46,101,0.455,0.735,98,280,0.35
1630241,Sam Merrill,1610612739,CLE,29,42,42,1,178,379,0.47,0.646,0.206,44,78,0.564,0.794,134,301,0.445
1630191,Isaiah Stewart,1610612765,DET,24,55,54,1,205,378,0.542,0.59,0.704,169,266,0.635,0.296,36,112,0.321
1630551,Justin Champagnie,1610612764,WAS,24,60,57,1,192,376,0.511,0.569,0.641,148,241,0.614,0.359,44,135,0.326
1642272,Jared McCain,1610612760,OKC,22,54,52,1,156,375,0.416,0.523,0.467,76,175,0.434,0.533,80,200,0.4
1630172,Patrick Williams,1610612741,CHI,24,58,58,1,143,374,0.382,0.488,0.433,64,162,0.395,0.567,79,212,0.373
1630631,Jose Alvarado,1610612752,NYK,27,58,56,1,153,372,0.411,0.526,0.331,68,123,0.553,0.669,85,249,0.341
203484,Kentavious Caldwell-Pope,1610612763,MEM,33,51,51,1,150,365,0.411,0.486,0.526,95,192,0.495,0.474,55,173,0.318
1631114,Jalen Williams,1610612760,OKC,24,26,26,1,174,362,0.481,0.508,0.826,154,299,0.515,0.174,20,63,0.317
1630540,Miles McBride,1610612752,NYK,25,35,35,1,157,362,0.434,0.575,0.329,55,119,0.462,0.671,102,243,0.42
1629661,Cameron Johnson,1610612743,DEN,30,42,42,1,164,358,0.458,0.566,0.478,87,171,0.509,0.522,77,187,0.412
203994,Jusuf Nurkić,1610612762,UTA,31,41,41,1,180,357,0.504,0.539,0.801,155,286,0.542,0.199,25,71,0.352
1642383,Walter Clayton Jr.,1610612763,MEM,23,57,57,1,138,357,0.387,0.462,0.479,84,171,0.491,0.521,54,186,0.29
1630549,Day'Ron Sharpe,1610612751,BKN,24,62,62,1,214,356,0.601,0.614,0.89,205,317,0.647,0.11,9,39,0.231
1630533,Ziaire Williams,1610612751,BKN,24,48,48,1,149,356,0.419,0.527,0.357,72,127,0.567,0.643,77,229,0.336
202331,Paul George,1610612755,PHI,35,27,27,1,150,354,0.424,0.517,0.511,84,181,0.464,0.489,66,173,0.382
1642849,Nolan Traore,1610612751,BKN,19,45,44,1,136,353,0.385,0.448,0.623,92,220,0.418,0.377,44,133,0.331
1628379,Luke Kennard,1610612747,LAL,29,64,63,1,191,351,0.544,0.687,0.41,91,144,0.632,0.59,100,207,0.483
1629639,Tyler Herro,1610612748,MIA,26,22,22,1,171,349,0.49,0.567,0.607,117,212,0.552,0.393,54,137,0.394
1629750,Javonte Green,1610612765,DET,32,68,67,1,151,347,0.435,0.54,0.424,78,147,0.531,0.576,73,200,0.365
1631230,Dominick Barlow,1610612755,PHI,22,57,56,1,185,344,0.538,0.568,0.782,164,269,0.61,0.218,21,75,0.28
1628963,Marvin Bagley III,1610612742,DAL,27,51,50,1,208,342,0.608,0.627,0.909,195,311,0.627,0.091,13,31,0.419
1629004,Svi Mykhailiuk,1610612762,UTA,28,48,48,1,162,339,0.478,0.609,0.348,73,118,0.619,0.652,89,221,0.403
1629611,Terance Mann,1610612751,BKN,29,57,57,1,157,339,0.463,0.537,0.596,107,202,0.53,0.404,50,137,0.365
1641767,Ben Sheppard,1610612754,IND,24,56,56,1,141,337,0.418,0.525,0.386,69,130,0.531,0.614,72,207,0.348
203076,Anthony Davis,1610612764,WAS,33,20,20,1,169,334,0.506,0.521,0.889,159,297,0.535,0.111,10,37,0.27
1630611,Gui Santos,1610612744,GSW,23,57,53,1,168,333,0.505,0.601,0.48,104,160,0.65,0.52,64,173,0.37
1630557,Corey Kispert,1610612737,ATL,27,47,47,1,154,330,0.467,0.574,0.406,83,134,0.619,0.594,71,196,0.362
1630538,Bones Hyland,1610612750,MIN,25,59,54,1,151,327,0.462,0.584,0.37,71,121,0.587,0.63,80,206,0.388
1641711,Gradey Dick,1610612761,TOR,22,63,61,1,137,327,0.419,0.495,0.492,87,161,0.54,0.508,50,166,0.301
1627780,Gary Payton II,1610612744,GSW,33,61,54,1,177,325,0.545,0.597,0.658,143,214,0.668,0.342,34,111,0.306
1629013,Landry Shamet,1610612752,NYK,29,44,43,1,145,325,0.446,0.591,0.268,51,87,0.586,0.732,94,238,0.395
1630702,Jaden Hardy,1610612764,WAS,23,47,45,1,134,323,0.415,0.526,0.409,62,132,0.47,0.591,72,191,0.377
202685,Jonas Valančiūnas,1610612743,DEN,33,56,55,1,187,322,0.581,0.59,0.941,181,303,0.597,0.059,6,19,0.316
1642262,Cody Williams,1610612762,UTA,21,54,49,1,154,322,0.478,0.514,0.702,131,226,0.58,0.298,23,96,0.24
1629630,Ja Morant,1610612763,MEM,26,20,20,1,132,322,0.41,0.441,0.736,112,237,0.473,0.264,20,85,0.235
1631217,Moussa Diabaté,1610612766,CHA,24,61,61,1,195,314,0.621,0.623,0.994,194,312,0.622,0.006,1,2,0.5
1642920,Kobe Sanders,1610612746,LAC,23,56,55,1,143,314,0.455,0.554,0.51,81,160,0.506,0.49,62,154,0.403
1630696,Dru Smith,1610612748,MIA,28,65,65,1,131,314,0.417,0.478,0.602,93,189,0.492,0.398,38,125,0.304
203932,Aaron Gordon,1610612743,DEN,30,27,27,1,155,313,0.495,0.573,0.604,106,189,0.561,0.396,49,124,0.395
1631119,Jaylin Williams,1610612760,OKC,23,54,54,1,129,312,0.413,0.545,0.282,47,88,0.534,0.718,82,224,0.366
1630224,Jalen Green,1610612756,PHX,24,20,20,1,129,311,0.415,0.489,0.518,83,161,0.516,0.482,46,150,0.307
1630311,Pat Spencer,1610612744,GSW,29,52,47,1,129,308,0.419,0.49,0.62,85,191,0.445,0.38,44,117,0.376
1642954,Will Richard,1610612744,GSW,23,58,57,1,142,307,0.463,0.564,0.394,80,121,0.661,0.606,62,186,0.333
1631321,Sidy Cissoko,1610612757,POR,21,62,61,1,123,305,0.403,0.498,0.4,65,122,0.533,0.6,58,183,0.317
1631107,Nikola Jović,1610612748,MIA,22,45,42,1,113,305,0.37,0.443,0.469,69,143,0.483,0.531,44,162,0.272
1627747,Caris LeVert,1610612765,DET,31,48,47,1,127,303,0.419,0.502,0.512,77,155,0.497,0.488,50,148,0.338
1641757,Jordan Miller,1610612746,LAC,26,47,44,1,160,302,0.53,0.576,0.725,132,219,0.603,0.275,28,83,0.337
1627741,Buddy Hield,1610612737,ATL,33,45,45,1,130,301,0.432,0.543,0.349,63,105,0.6,0.651,67,196,0.342
1642883,Sion James,1610612766,CHA,23,69,68,1,112,301,0.372,0.483,0.382,45,115,0.391,0.618,67,186,0.36
1642346,Ryan Dunn,1610612756,PHX,23,59,58,1,130,300,0.433,0.512,0.527,83,158,0.525,0.473,47,142,0.331
1631099,Keegan Murray,1610612758,SAC,25,23,23,1,126,300,0.42,0.472,0.627,95,188,0.505,0.373,31,112,0.277
1631165,Keon Ellis,1610612739,CLE,26,59,55,1,128,299,0.428,0.557,0.311,51,93,0.548,0.689,77,206,0.374
201143,Al Horford,1610612744,GSW,39,43,43,1,126,299,0.421,0.535,0.358,58,107,0.542,0.642,68,192,0.354
1642948,Ryan Nembhard,1610612742,DAL,23,48,45,1,122,294,0.415,0.485,0.629,81,185,0.438,0.371,41,109,0.376
1642266,Ja'Kobe Walter,1610612761,TOR,21,57,55,1,123,293,0.42,0.536,0.352,55,103,0.534,0.648,68,190,0.358
1631246,Vince Williams Jr.,1610612762,UTA,25,40,40,1,103,292,0.353,0.447,0.394,48,115,0.417,0.606,55,177,0.311
1627884,Derrick Jones Jr.,1610612746,LAC,29,36,36,1,146,288,0.507,0.585,0.573,101,165,0.612,0.427,45,123,0.366
1630544,Tre Mann,1610612766,CHA,25,44,41,1,100,280,0.357,0.441,0.479,53,134,0.396,0.521,47,146,0.322
1631213,Tyrese Martin,1610612755,PHI,27,44,44,1,108,276,0.391,0.487,0.402,55,111,0.495,0.598,53,165,0.321
1642345,Oso Ighodaro,1610612756,PHX,23,68,65,1,174,275,0.633,0.633,0.996,174,274,0.635,0.004,0,1,0
1642867,Collin Murray-Boyles,1610612761,TOR,20,47,46,1,151,271,0.557,0.589,0.823,134,223,0.601,0.177,17,48,0.354
204001,Kristaps Porziņģis,1610612744,GSW,30,22,22,1,124,271,0.458,0.528,0.594,86,161,0.534,0.406,38,110,0.345
1641707,Taylor Hendricks,1610612763,MEM,22,49,46,1,127,269,0.472,0.563,0.498,78,134,0.582,0.502,49,135,0.363
1641772,Nae'Qwan Tomlin,1610612739,CLE,25,53,52,1,126,269,0.468,0.506,0.636,106,171,0.62,0.364,20,98,0.204
203083,Andre Drummond,1610612755,PHI,32,50,48,1,128,267,0.479,0.521,0.745,106,199,0.533,0.255,22,68,0.324
1630568,Luka Garza,1610612738,BOS,27,58,56,1,151,266,0.568,0.648,0.628,108,167,0.647,0.372,43,99,0.434
1631128,Christian Braun,1610612743,DEN,24,32,32,1,130,266,0.489,0.541,0.632,102,168,0.607,0.368,28,98,0.286
1629655,Daniel Gafford,1610612742,DAL,27,48,46,1,171,265,0.645,0.645,1,171,265,0.645,0,0,0,NA
1641774,Tristan Vukcevic,1610612764,WAS,23,43,40,1,126,265,0.475,0.545,0.566,89,150,0.593,0.434,37,115,0.322
1627936,Alex Caruso,1610612760,OKC,32,46,45,1,111,261,0.425,0.513,0.414,65,108,0.602,0.586,46,153,0.301
1642962,Drake Powell,1610612751,BKN,20,51,47,1,108,261,0.414,0.489,0.479,69,125,0.552,0.521,39,136,0.287
1642265,Rob Dillingham,1610612741,CHI,21,51,50,1,91,259,0.351,0.396,0.722,68,187,0.364,0.278,23,72,0.319
1631093,Jaden Ivey,1610612741,CHI,24,37,37,1,114,256,0.445,0.543,0.477,64,122,0.525,0.523,50,134,0.373
1629006,Josh Okogie,1610612745,HOU,27,64,57,1,110,253,0.435,0.543,0.447,55,113,0.487,0.553,55,140,0.393
1629731,Dean Wade,1610612739,CLE,29,53,52,1,110,252,0.437,0.567,0.286,44,72,0.611,0.714,66,180,0.367
1641750,Ryan Kalkbrenner,1610612766,CHA,24,56,55,1,186,251,0.741,0.741,0.984,186,247,0.753,0.016,0,4,0
1628392,Isaiah Hartenstein,1610612760,OKC,27,38,37,1,156,250,0.624,0.624,0.976,156,244,0.639,0.024,0,6,0
1641765,Olivier-Maxence Prosper,1610612763,MEM,23,43,40,1,133,250,0.532,0.614,0.584,92,146,0.63,0.416,41,104,0.394
1631243,Mouhamed Gueye,1610612737,ATL,23,65,60,1,113,250,0.452,0.512,0.576,83,144,0.576,0.424,30,106,0.283
1631248,Baylor Scheierman,1610612738,BOS,25,63,54,1,112,246,0.455,0.596,0.272,43,67,0.642,0.728,69,179,0.385
1642274,Yves Missi,1610612740,NOP,21,56,52,1,130,243,0.535,0.535,0.996,130,242,0.537,0.004,0,1,0
1642461,Spencer Jones,1610612743,DEN,24,56,49,1,121,242,0.5,0.614,0.438,66,106,0.623,0.562,55,136,0.404
1631124,Julian Strawther,1610612743,DEN,23,44,43,1,111,239,0.464,0.548,0.519,71,124,0.573,0.481,40,115,0.348
1631121,Bryce McGowens,1610612740,NOP,23,42,39,1,114,237,0.481,0.561,0.608,76,144,0.528,0.392,38,93,0.409
1630228,Jonathan Kuminga,1610612737,ATL,23,25,25,1,111,236,0.47,0.517,0.737,89,174,0.511,0.263,22,62,0.355
1630194,Paul Reed,1610612765,DET,26,51,47,1,140,234,0.598,0.622,0.872,129,204,0.632,0.128,11,30,0.367
1642348,Justin Edwards,1610612755,PHI,22,51,45,1,105,234,0.449,0.551,0.427,57,100,0.57,0.573,48,134,0.358
1641854,Craig Porter Jr.,1610612739,CLE,26,58,53,1,104,234,0.444,0.509,0.645,74,151,0.49,0.355,30,83,0.361
1641712,Rayan Rupert,1610612763,MEM,21,58,49,1,91,234,0.389,0.468,0.53,54,124,0.435,0.47,37,110,0.336
1628436,Luke Kornet,1610612759,SAS,30,57,53,1,151,233,0.648,0.648,1,151,233,0.648,0,0,0,NA
1626156,D'Angelo Russell,1610612764,WAS,30,26,26,1,94,232,0.405,0.476,0.517,61,120,0.508,0.483,33,112,0.295
1629026,Kenrich Williams,1610612760,OKC,31,45,42,1,113,231,0.489,0.582,0.545,70,126,0.556,0.455,43,105,0.41
1630175,Cole Anthony,1610612749,MIL,25,35,32,1,98,231,0.424,0.472,0.693,76,160,0.475,0.307,22,71,0.31
1630534,Ochai Agbaji,1610612751,BKN,25,54,51,1,103,229,0.45,0.507,0.572,77,131,0.588,0.428,26,98,0.265
1642278,Tyler Kolek,1610612752,NYK,24,55,48,1,97,229,0.424,0.504,0.546,60,125,0.48,0.454,37,104,0.356
1630570,Trendon Watford,1610612755,PHI,25,45,41,1,117,228,0.513,0.535,0.811,107,185,0.578,0.189,10,43,0.233
1642877,Micah Peavy,1610612740,NOP,24,52,47,1,85,226,0.376,0.423,0.602,64,136,0.471,0.398,21,90,0.233
1627824,Guerschon Yabusele,1610612741,CHI,30,57,50,1,91,223,0.408,0.525,0.363,39,81,0.481,0.637,52,142,0.366
1642864,Hugo González,1610612738,BOS,20,63,58,1,105,222,0.473,0.552,0.532,70,118,0.593,0.468,35,104,0.337
1631245,Quenton Jackson,1610612754,IND,27,36,35,1,102,222,0.459,0.534,0.599,69,133,0.519,0.401,33,89,0.371
1627734,Domantas Sabonis,1610612758,SAC,29,19,19,1,120,221,0.543,0.554,0.878,115,194,0.593,0.122,5,27,0.185
1641775,Jordan Walsh,1610612738,BOS,22,58,54,1,116,221,0.525,0.615,0.557,76,123,0.618,0.443,40,98,0.408
1631200,Kris Murray,1610612757,POR,25,44,42,1,99,218,0.454,0.511,0.573,74,125,0.592,0.427,25,93,0.269
1641724,Jett Howard,1610612753,ORL,22,46,45,1,85,214,0.397,0.5,0.407,41,87,0.471,0.593,44,127,0.346
1628975,Jevon Carter,1610612753,ORL,30,39,37,1,84,214,0.393,0.528,0.271,26,58,0.448,0.729,58,156,0.372
201587,Nicolas Batum,1610612746,LAC,37,64,58,1,84,211,0.398,0.588,0.043,4,9,0.444,0.957,80,202,0.396
1629637,Jaxson Hayes,1610612747,LAL,25,56,55,1,156,209,0.746,0.751,0.99,154,207,0.744,0.01,2,2,1
1628418,Thomas Bryant,1610612739,CLE,28,50,48,1,102,209,0.488,0.579,0.478,64,100,0.64,0.522,38,109,0.349
1642914,Javon Small,1610612763,MEM,23,32,30,1,93,209,0.445,0.545,0.526,51,110,0.464,0.474,42,99,0.424
1630543,Isaiah Jackson,1610612746,LAC,24,49,44,1,125,206,0.607,0.607,0.995,125,205,0.61,0.005,0,1,0
1629020,Jarred Vanderbilt,1610612747,LAL,26,55,50,1,95,206,0.461,0.524,0.583,69,120,0.575,0.417,26,86,0.302
1630695,Micah Potter,1610612754,IND,27,35,34,1,102,205,0.498,0.617,0.41,53,84,0.631,0.59,49,121,0.405
1629618,Jalen Pickett,1610612743,DEN,26,43,40,1,86,204,0.422,0.527,0.446,43,91,0.473,0.554,43,113,0.381
1642868,Carter Bryant,1610612759,SAS,20,57,51,1,78,202,0.386,0.485,0.411,38,83,0.458,0.589,40,119,0.336
1631172,Ousmane Dieng,1610612749,MIL,22,42,41,1,84,201,0.418,0.522,0.448,42,90,0.467,0.552,42,111,0.378
1626145,Tyus Jones,1610612743,DEN,29,60,55,1,69,199,0.347,0.435,0.367,34,73,0.466,0.633,35,126,0.278
1629057,Robert Williams III,1610612757,POR,28,47,45,1,143,197,0.726,0.744,0.898,136,177,0.768,0.102,7,20,0.35
1628988,Aaron Holiday,1610612745,HOU,29,43,40,1,78,197,0.396,0.51,0.365,33,72,0.458,0.635,45,125,0.36
1627751,Jakob Poeltl,1610612761,TOR,30,32,31,1,136,196,0.694,0.694,1,136,196,0.694,0,0,0,NA
1631133,Jabari Walker,1610612755,PHI,23,56,49,1,88,196,0.449,0.526,0.546,58,107,0.542,0.454,30,89,0.337
1631255,Karlo Matković,1610612740,NOP,24,55,54,1,123,195,0.631,0.721,0.626,88,122,0.721,0.374,35,73,0.479
1642857,Kasparas Jakučionis,1610612748,MIA,19,42,39,1,81,193,0.42,0.557,0.352,28,68,0.412,0.648,53,125,0.424
201567,Kevin Love,1610612762,UTA,37,36,35,1,78,193,0.404,0.539,0.29,26,56,0.464,0.71,52,137,0.38
1630592,Jalen Wilson,1610612751,BKN,25,44,42,1,73,191,0.382,0.503,0.361,27,69,0.391,0.639,46,122,0.377
203991,Clint Capela,1610612745,HOU,31,61,56,1,97,189,0.513,0.513,1,97,189,0.513,0,0,0,NA
1628997,Caleb Martin,1610612742,DAL,30,58,51,1,85,188,0.452,0.505,0.702,65,132,0.492,0.298,20,56,0.357
1630703,Scoot Henderson,1610612757,POR,22,17,17,1,78,188,0.415,0.5,0.5,46,94,0.489,0.5,32,94,0.34
1641740,Jaylen Clark,1610612750,MIN,24,59,57,1,80,183,0.437,0.503,0.579,56,106,0.528,0.421,24,77,0.312
1641738,Kobe Brown,1610612754,IND,26,49,41,1,78,182,0.429,0.511,0.5,48,91,0.527,0.5,30,91,0.33
1631123,Jamaree Bouyea,1610612756,PHX,26,34,31,1,86,181,0.475,0.528,0.657,67,119,0.563,0.343,19,62,0.306
1642869,Noah Penda,1610612753,ORL,21,49,40,1,77,181,0.425,0.5,0.569,50,103,0.485,0.431,27,78,0.346
1641722,Jordan Hawkins,1610612740,NOP,23,43,42,1,58,181,0.32,0.406,0.431,27,78,0.346,0.569,31,103,0.301
1631169,Josh Minott,1610612751,BKN,23,41,38,1,88,180,0.489,0.611,0.411,44,74,0.595,0.589,44,106,0.415
1642364,Jamir Watkins,1610612764,WAS,24,36,32,1,83,180,0.461,0.539,0.472,55,85,0.647,0.528,28,95,0.295
1641737,Adem Bona,1610612755,PHI,22,58,54,1,103,177,0.582,0.588,0.972,101,172,0.587,0.028,2,5,0.4
1642878,Tyrese Proctor,1610612739,CLE,21,42,38,1,70,177,0.395,0.497,0.395,34,70,0.486,0.605,36,107,0.336
201144,Mike Conley,1610612750,MIN,38,46,45,1,56,177,0.316,0.435,0.243,14,43,0.326,0.757,42,134,0.313
1642885,Mohamed Diawara,1610612752,NYK,20,58,45,1,75,175,0.429,0.549,0.389,33,68,0.485,0.611,42,107,0.393
1628366,Lonzo Ball,1610612739,CLE,28,35,34,1,53,175,0.303,0.417,0.166,13,29,0.448,0.834,40,146,0.274
1630208,Nick Richards,1610612741,CHI,28,44,38,1,88,173,0.509,0.517,0.925,85,160,0.531,0.075,3,13,0.231
1629027,Trae Young,1610612764,WAS,27,15,15,1,80,173,0.462,0.54,0.555,53,96,0.552,0.445,27,77,0.351
1642261,Dalton Knecht,1610612747,LAL,24,48,42,1,77,172,0.448,0.538,0.419,46,72,0.639,0.581,31,100,0.31
1642879,Ben Saraf,1610612751,BKN,19,32,31,1,65,171,0.38,0.418,0.655,52,112,0.464,0.345,13,59,0.22
1629216,Gabe Vincent,1610612737,ATL,29,40,40,1,60,171,0.351,0.491,0.193,12,33,0.364,0.807,48,138,0.348
1641715,Cam Whitmore,1610612764,WAS,21,21,21,1,77,169,0.456,0.503,0.669,61,113,0.54,0.331,16,56,0.286
1629048,Goga Bitadze,1610612753,ORL,26,50,47,1,117,168,0.696,0.702,0.935,115,157,0.732,0.065,2,11,0.182
1629660,Ty Jerome,1610612763,MEM,28,12,12,1,81,168,0.482,0.577,0.53,49,89,0.551,0.47,32,79,0.405
1642859,Jase Richardson,1610612753,ORL,20,45,37,1,77,167,0.461,0.539,0.563,51,94,0.543,0.437,26,73,0.356
1629021,Moritz Wagner,1610612753,ORL,28,28,28,1,69,165,0.418,0.479,0.636,49,105,0.467,0.364,20,60,0.333
1642269,Devin Carter,1610612758,SAC,24,27,24,1,65,164,0.396,0.433,0.622,53,102,0.52,0.378,12,62,0.194
1629011,Mitchell Robinson,1610612752,NYK,27,50,46,1,115,163,0.706,0.706,1,115,163,0.706,0,0,0,NA
1642275,Tidjane Salaün,1610612766,CHA,20,36,33,1,80,158,0.506,0.62,0.475,44,75,0.587,0.525,36,83,0.434
1629234,Drew Eubanks,1610612758,SAC,29,42,40,1,93,156,0.596,0.599,0.955,92,149,0.617,0.045,1,7,0.143
1630182,Josh Green,1610612766,CHA,25,45,42,1,72,152,0.474,0.635,0.25,23,38,0.605,0.75,49,114,0.43
1642854,Asa Newell,1610612737,ATL,20,40,34,1,80,149,0.537,0.628,0.537,53,80,0.663,0.463,27,69,0.391
1642277,Johnny Furphy,1610612754,IND,21,35,32,1,70,149,0.47,0.547,0.523,47,78,0.603,0.477,23,71,0.324
1631342,Daeqwon Plowden,1610612758,SAC,27,20,20,1,58,148,0.392,0.483,0.365,31,54,0.574,0.635,27,94,0.287
1630811,Keaton Wallace,1610612737,ATL,27,46,41,1,60,147,0.408,0.524,0.408,26,60,0.433,0.592,34,87,0.391
1630536,Sharife Cooper,1610612764,WAS,24,27,24,1,67,140,0.479,0.532,0.679,52,95,0.547,0.321,15,45,0.333
203500,Steven Adams,1610612745,HOU,32,32,31,1,69,137,0.504,0.504,1,69,137,0.504,0,0,0,NA
1630192,Zeke Nnaji,1610612743,DEN,25,46,41,1,65,137,0.474,0.522,0.65,52,89,0.584,0.35,13,48,0.271
203937,Kyle Anderson,1610612750,MIN,32,30,28,1,75,134,0.56,0.575,0.955,71,128,0.555,0.045,4,6,0.667
1642382,Branden Carlson,1610612760,OKC,26,35,32,1,70,134,0.522,0.601,0.545,49,73,0.671,0.455,21,61,0.344
1629684,Grant Williams,1610612766,CHA,27,25,25,1,57,134,0.425,0.563,0.276,20,37,0.541,0.724,37,97,0.381
1631207,Dalen Terry,1610612755,PHI,23,42,38,1,57,133,0.429,0.515,0.556,34,74,0.459,0.444,23,59,0.39
1641733,Nick Smith Jr.,1610612747,LAL,21,25,24,1,53,130,0.408,0.504,0.485,28,63,0.444,0.515,25,67,0.373
203992,Bogdan Bogdanović,1610612746,LAC,33,18,18,1,47,128,0.367,0.465,0.391,22,50,0.44,0.609,25,78,0.321
1642853,Rasheer Fleming,1610612756,PHX,21,42,37,1,51,127,0.402,0.508,0.386,24,49,0.49,0.614,27,78,0.346
1642942,Jahmai Mashack,1610612763,MEM,23,24,22,1,48,126,0.381,0.437,0.603,34,76,0.447,0.397,14,50,0.28
1642358,AJ Johnson,1610612742,DAL,21,39,31,1,41,126,0.325,0.361,0.659,32,83,0.386,0.341,9,43,0.209
1631204,Marcus Sasser,1610612765,DET,25,27,25,1,53,125,0.424,0.56,0.368,19,46,0.413,0.632,34,79,0.43
1642353,Cam Christie,1610612746,LAC,20,45,40,1,46,122,0.377,0.426,0.615,34,75,0.453,0.385,12,47,0.255
1630679,Ethan Thompson,1610612754,IND,26,24,18,1,44,120,0.367,0.463,0.375,21,45,0.467,0.625,23,75,0.307
1642880,Kam Jones,1610612754,IND,24,28,23,1,50,118,0.424,0.492,0.559,34,66,0.515,0.441,16,52,0.308
1630264,Anthony Gill,1610612764,WAS,33,41,32,1,66,116,0.569,0.603,0.759,58,88,0.659,0.241,8,28,0.286
1629723,John Konchar,1610612762,UTA,29,43,37,1,52,116,0.448,0.522,0.422,35,49,0.714,0.578,17,67,0.254
1630579,Jericho Sims,1610612749,MIL,27,52,41,1,96,115,0.835,0.835,1,96,115,0.835,0,0,0,NA
1642928,Dylan Cardwell,1610612758,SAC,24,31,30,1,68,114,0.596,0.596,0.991,68,113,0.602,0.009,0,1,0
1627827,Dorian Finney-Smith,1610612745,HOU,32,31,31,1,37,114,0.325,0.43,0.237,13,27,0.481,0.763,24,87,0.276
1631218,Trayce Jackson-Davis,1610612761,TOR,26,44,36,1,64,113,0.566,0.571,0.991,63,112,0.563,0.009,1,1,1
1631110,Jeremy Sochan,1610612752,NYK,22,38,31,1,54,112,0.482,0.522,0.661,45,74,0.608,0.339,9,38,0.237
1628371,Jonathan Isaac,1610612753,ORL,28,52,43,1,46,109,0.422,0.454,0.651,39,71,0.549,0.349,7,38,0.184
1642419,Jamison Battle,1610612761,TOR,24,49,41,1,55,108,0.509,0.634,0.407,28,44,0.636,0.593,27,64,0.422
1631250,Pete Nance,1610612749,MIL,26,34,28,1,59,106,0.557,0.698,0.387,29,41,0.707,0.613,30,65,0.462
1628396,Tony Bradley,1610612754,IND,28,38,32,1,59,106,0.557,0.561,0.981,58,104,0.558,0.019,1,2,0.5
1627749,Dejounte Murray,1610612740,NOP,29,8,8,1,58,106,0.547,0.608,0.651,45,69,0.652,0.349,13,37,0.351
1643007,Taelon Peter,1610612754,IND,24,30,23,1,38,106,0.358,0.495,0.123,9,13,0.692,0.877,29,93,0.312
1642066,Myron Gardner,1610612748,MIA,24,37,30,1,49,104,0.471,0.577,0.49,27,51,0.529,0.51,22,53,0.415
1631159,Leonard Miller,1610612741,CHI,22,32,26,1,58,102,0.569,0.623,0.627,47,64,0.734,0.373,11,38,0.289
1630545,Terrence Shannon Jr.,1610612750,MIN,25,30,28,1,41,101,0.406,0.495,0.545,23,55,0.418,0.455,18,46,0.391
1642949,Yanic Konan Niederhäuser,1610612746,LAC,23,41,35,1,64,100,0.64,0.645,0.95,63,95,0.663,0.05,1,5,0.2
1631104,Blake Wesley,1610612757,POR,23,23,22,1,46,100,0.46,0.51,0.7,36,70,0.514,0.3,10,30,0.333
1626166,Cameron Payne,1610612755,PHI,31,14,13,1,38,100,0.38,0.485,0.36,17,36,0.472,0.64,21,64,0.328
1630526,Jeremiah Robinson-Earl,1610612742,DAL,25,22,21,1,37,100,0.37,0.42,0.59,27,59,0.458,0.41,10,41,0.244
1641744,Zach Edey,1610612763,MEM,23,11,11,1,62,98,0.633,0.638,0.949,61,93,0.656,0.051,1,5,0.2
1641763,Julian Phillips,1610612750,MIN,22,42,33,1,42,98,0.429,0.515,0.459,25,45,0.556,0.541,17,53,0.321
1626204,Larry Nance Jr.,1610612739,CLE,33,29,26,1,37,97,0.381,0.474,0.464,19,45,0.422,0.536,18,52,0.346
1630590,Scotty Pippen Jr.,1610612763,MEM,25,10,10,1,43,96,0.448,0.5,0.667,33,64,0.516,0.333,10,32,0.313
1642354,KJ Simpson,1610612743,DEN,23,17,16,1,33,96,0.344,0.406,0.594,21,57,0.368,0.406,12,39,0.308
1628369,Jayson Tatum,1610612738,BOS,28,5,5,1,38,93,0.409,0.478,0.484,25,45,0.556,0.516,13,48,0.271
1642905,Yang Hansen,1610612757,POR,20,39,32,1,28,93,0.301,0.328,0.57,23,53,0.434,0.43,5,40,0.125
1629599,Amir Coffey,1610612756,PHX,28,42,32,1,44,92,0.478,0.549,0.554,31,51,0.608,0.446,13,41,0.317
1631103,Malaki Branham,1610612764,WAS,22,28,24,1,43,91,0.473,0.549,0.593,29,54,0.537,0.407,14,37,0.378
203914,Gary Harris,1610612749,MIL,31,44,37,1,39,88,0.443,0.58,0.33,15,29,0.517,0.67,24,59,0.407
1642862,Liam McNeeley,1610612766,CHA,20,28,25,1,34,88,0.386,0.511,0.341,12,30,0.4,0.659,22,58,0.379
